code,name,总市值,流通市值,行业,总股本,流通股
600804,*ST鹏博,2138128438.74,1796492647.1100001,通信服务,1657463906.0,1392629959.0
600805,悦达投资,3446122700.7,3443615240.3999996,综合行业,850894494.0,850275368.0
600807,济南高新,2627365151.07,2337444838.08,医疗器械,884634731.0,787018464.0
600808,马钢股份,15958692251.16,12293567443.16,钢铁行业,7746937986.0,5967751186.0
600809,山西汾酒,266013198607.1,266013198607.1,酿酒行业,1219964222.0,1219964222.0
600810,神马股份,6682744960.0,6682744960.0,化纤行业,1044178900.0,1044178900.0
600811,东方集团,2963583397.3500004,2963583397.3500004,农牧饲渔,3658744935.0,3658744935.0
600812,华北制药,7343325983.6,7343325983.6,化学制药,1715730370.0,1715730370.0
600814,杭州解百,4373878308.1,4304580324.1,商业百货,735105598.0,723458878.0
600815,厦工股份,3512707070.4,3512707070.4,工程机械,1774094480.0,1774094480.0
600816,建元信托,26776899250.88,14876055139.68,多元金融,9844448254.0,5469137919.0
600817,宇通重工,4466901740.4,4453692572.559999,工程机械,534318390.0,532738346.0
600818,中路股份,4763858026.2,3526536226.2000003,交运设备,321447910.0,237957910.0
600819,耀皮玻璃,4048186578.77,3236311570.11,玻璃玻纤,934916069.0,747416067.0
600820,隧道股份,20279419806.3,20279419806.3,工程建设,3144096094.0,3144096094.0
600821,金开新能,10445687859.19,10445687859.19,电力行业,1997263453.0,1997263453.0
600822,上海物贸,3789233062.96,3026570017.12,贸易行业,495972914.0,396147908.0
600824,益民集团,3088299323.8900003,3088299323.8900003,商业百货,1054027073.0,1054027073.0
600825,新华传媒,4043715979.5,4043715979.5,文化传媒,1044887850.0,1044887850.0
600826,兰生股份,4218419184.84,4218419184.84,贸易行业,528623958.0,528623958.0
600827,百联股份,13595361051.54,12225908390.4,商业百货,1784168117.0,1604449920.0
600828,茂业商业,4277996888.6200004,4276459647.07,商业百货,1731982546.0,1731360181.0
600829,人民同泰,3311163888.87,3311163888.87,医药商业,579888597.0,579888597.0
600830,香溢融通,3139370181.77,3139370181.77,多元金融,454322747.0,454322747.0
600831,广电网络,1982345649.66,1982345649.66,文化传媒,710518154.0,710518154.0
600833,第一医药,2342406643.5,2342406643.5,医药商业,223086347.0,223086347.0
600834,申通地铁,3141172934.9,3141172934.9,铁路公路,477381905.0,477381905.0
600835,上海机电,11751274648.92,9266734407.0,专用设备,1022739308.0,806504300.0
600836,*ST易连,301028882.40000004,299359382.40000004,包装材料,668953072.0,665243072.0
600837,海通证券,114050466000.0,77464617701.40001,证券,13064200000.0,8873381180.0
600838,上海九百,2176789156.83,2176789156.83,商业百货,400881981.0,400881981.0
600839,四川长虹,21050073652.32,21044211357.359997,家电行业,4616244222.0,4614958631.0
600841,动力新科,4801863372.64,3183698648.2799997,汽车整车,1387821784.0,920144118.0
600843,上工申贝,5477118566.4,3603630566.4,专用设备,713166480.0,469222730.0
600844,丹化科技,2398997206.4,1941644296.24,化学原料,1016524240.0,822730634.0
600845,宝信软件,94839387812.40001,68861727270.48001,互联网服务,2884409605.0,2094334771.0
600846,同济科技,4342092536.2,4342092536.2,工程建设,624761516.0,624761516.0
600847,万里股份,964177746.0,964177746.0,电池,153287400.0,153287400.0
600848,上海临港,23862727057.840004,22646410102.58,房地产开发,2522487004.0,2393912273.0
600850,电科数字,12600171712.17,11118347315.46,互联网服务,689664571.0,608557598.0
600851,海欣股份,5697307586.24,3484332839.2,化学制药,1207056692.0,738206110.0
600853,龙建股份,3166105943.52,3147618071.52,工程建设,1014777546.0,1008851946.0
600854,春兰股份,1786937370.72,1786937370.72,家电行业,519458538.0,519458538.0
600855,航天长峰,4661310289.34,4596898526.24,计算机设备,474192298.0,467639728.0
600857,宁波中百,1289839534.25,1289839534.25,商业百货,224319919.0,224319919.0
600858,银座股份,2075065690.1100001,2065016635.71,商业百货,520066589.0,517548029.0
600859,王府井,13563840939.449999,13066960835.699999,商业百货,1135049451.0,1093469526.0
600860,京城股份,4490861101.599999,3568897775.2,通用设备,547665988.0,435231436.0
600861,北京人力,9640899587.54,5395188281.47,文化传媒,566112718.0,316804949.0
600862,中航高科,26398280577.649998,26398280577.649998,航天航空,1393049107.0,1393049107.0
600863,内蒙华电,29501532905.719997,29501532905.719997,电力行业,6526887811.0,6526887811.0
600864,哈投股份,10153184137.6,10153184137.6,证券,2080570520.0,2080570520.0
600865,百大集团,2486948488.76,2486948488.76,商业百货,376240316.0,376240316.0
600866,星湖科技,9370705554.24,6256869128.759999,食品饮料,1661472616.0,1109373959.0
600867,通化东宝,17122182399.36,17122182399.36,生物制品,1981734074.0,1981734074.0
600868,梅雁吉祥,3093982346.77,3093982346.77,电力行业,1898148679.0,1898148679.0
600869,远东股份,7834315193.379999,7834315193.379999,电网设备,2219352746.0,2219352746.0
600871,石化油服,32653064856.76,23339331107.72,采掘行业,18984340033.0,13569378551.0
600872,中炬高新,17992963014.5,17712672406.48,食品饮料,785375950.0,773141528.0
600873,梅花生物,29155501025.0,29155501025.0,食品饮料,2852788750.0,2852788750.0
600874,创业环保,8857157999.4,6939557999.4,环保行业,1570418085.0,1230418085.0
600875,东方电气,55585015318.31,36075511371.96999,电源设备,3117499457.0,2023304059.0
600876,凯盛新能,6217849893.690001,3682947651.57,光伏设备,645674963.0,382445239.0
600877,电科芯片,12978471624.240002,10104894793.92,半导体,1184167119.0,921979452.0
600879,航天电子,24579780038.3,24057339647.15,航天航空,3299299334.0,3229173107.0
600880,博瑞传播,4187461912.36,4186305570.25,教育,1093332092.0,1093030175.0
600881,亚泰集团,2696598278.04,2696598278.04,水泥建材,3248913588.0,3248913588.0
600882,妙可蓝多,6707902775.7,6707902775.7,食品饮料,512053647.0,512053647.0
600883,博闻科技,1499158800.0,1499158800.0,农牧饲渔,236088000.0,236088000.0
600884,杉杉股份,20549831329.3,15990852077.199999,电子元件,2258223223.0,1757236492.0
600885,宏发股份,28350355246.710003,28350355246.710003,电网设备,1042675809.0,1042675809.0
600886,国投电力,132013524204.87001,123365616975.37001,电力行业,7454179797.0,6965873347.0
600887,伊利股份,165454905342.94998,163869397192.41,食品饮料,6366098705.0,6305094159.0
600888,新疆众和,9884458203.84,9814308167.84,有色金属,1376665488.0,1366895288.0
600889,南京化纤,2157777998.9,2157777998.9,化纤行业,366346010.0,366346010.0
600892,大晟文化,2293803170.7999997,2293210097.6,游戏,559464188.0,559319536.0
600893,航发动力,96227951991.8,96211003763.8,航天航空,2665594238.0,2665124758.0
600894,广日股份,9657203630.85,9657203630.85,专用设备,859946895.0,859946895.0
600895,张江高科,28960494585.0,28960494585.0,房地产开发,1548689550.0,1548689550.0
600897,厦门空港,5324247180.0,5324247180.0,航空机场,416934000.0,416934000.0
600898,*ST美讯,276819556.42,244948105.4,消费电子,285380986.0,252523820.0
600900,长江电力,701014437563.4,687807898810.95,电力行业,24468217716.0,24007256503.0
600901,江苏金租,21761888811.18,21696816665.100002,多元金融,4369857191.0,4356790495.0
600903,贵州燃气,7325526104.26,7325526104.26,燃气,1150004098.0,1150004098.0
600905,三峡能源,123643839744.00002,123490900365.12001,电力行业,28621259200.0,28585856566.0
600906,财达证券,19275300000.0,12617955603.0,证券,3245000000.0,2124234950.0
600908,无锡银行,11500132081.800001,10009679995.76,银行,2194681695.0,1910244274.0
600909,华安证券,20763685006.22,20763685006.22,证券,4697666291.0,4697666291.0
600916,中国黄金,16464000000.000002,16464000000.000002,珠宝首饰,1680000000.0,1680000000.0
600917,重庆燃气,8516662800.0,8460835499.2,燃气,1571340000.0,1561039760.0
600918,中泰证券,40418029384.799995,23042296950.2,证券,6968625756.0,3972809819.0
600919,江苏银行,133964668579.9,133368974469.0,银行,18351324463.0,18269722530.0
600925,苏能股份,35202222222.79,8206908274.46,煤炭行业,6888888889.0,1606048586.0
600926,杭州银行,75729749832.01,68482260801.2,银行,5930285813.0,5362745560.0
600927,永安期货,16622444449.52,6024255605.68,多元金融,1455555556.0,527518004.0
600928,西安银行,14355555557.35,14280622545.1,银行,4444444445.0,4421245370.0
600929,雪天盐业,8992722538.0,6710823937.16,化学原料,1659173900.0,1238159398.0
600933,爱柯迪,15119824993.91,14093055088.84,汽车零部件,977364253.0,910992572.0
600935,华塑股份,8242394258.200001,4358547876.400001,化学原料,3507401812.0,1854701224.0
600936,广西广电,3459024314.7299995,3459024314.7299995,文化传媒,1671026239.0,1671026239.0
600938,中国海油,1521185112208.32,90882422258.94,石油行业,47566763984.0,2841851853.0
600939,重庆建工,4754482165.0,4754482165.0,工程建设,1901792866.0,1901792866.0
600941,中国移动,2199758314890.96,77880223526.22,通信服务,21427608756.0,758622867.0
600955,维远股份,8178500000.0,5426063000.0,化学原料,550000000.0,364900000.0
600956,新天绿能,34570797060.060005,17799616145.280003,燃气,4205693073.0,2165403424.0
600958,东方证券,67208464259.72,59083609454.24,证券,8496645292.0,7469482864.0
600959,江苏有线,13501937752.2,13501937752.2,文化传媒,5000717686.0,5000717686.0
600960,渤海汽车,2594907364.14,2594907364.14,汽车零部件,950515518.0,950515518.0
600961,株冶集团,10256663040.68,7187326524.88,有色金属,1072872703.0,751812398.0
600962,国投中鲁,3083589600.0,3083589600.0,食品饮料,262210000.0,262210000.0
600963,岳阳林纸,6807689692.0199995,6723985576.139999,造纸印刷,1800976109.0,1778832163.0
600965,福成股份,3061941571.7000003,3061941571.7000003,农牧饲渔,818700955.0,818700955.0
600966,博汇纸业,6604010782.72,6604010782.72,造纸印刷,1336844288.0,1336844288.0
600967,内蒙一机,12241958139.03,12213486817.53,交运设备,1702636737.0,1698676887.0
600968,海油发展,41168672005.95,41168672005.95,采掘行业,10165104199.0,10165104199.0
600969,郴电国际,2009374128.12,2009374128.12,电力行业,370050484.0,370050484.0
600970,中材国际,31598580345.280003,21021660602.800003,工程建设,2642021768.0,1757663930.0
600971,恒源煤电,14340058363.8,14340058363.8,煤炭行业,1200004884.0,1200004884.0
600973,宝胜股份,4964345817.76,4964345817.76,电网设备,1371366248.0,1371366248.0
600975,新五丰,9535367769.48,6536305926.36,农牧饲渔,1261292033.0,864590731.0
600976,健民集团,8054960486.0,8040005638.0,中药,153398600.0,153113800.0
600977,中国电影,20424980000.0,20424980000.0,文化传媒,1867000000.0,1867000000.0
600979,广安爱众,4277017209.6600003,4177360688.1000004,电力行业,1261656994.0,1232259790.0
600980,北矿科技,2473674284.82,2296101082.42,小金属,189263526.0,175677206.0
600981,汇鸿集团,3812136426.4,3812136426.4,贸易行业,2242433192.0,2242433192.0
600982,宁波能源,3945225022.0499997,3945225022.0499997,电力行业,1117627485.0,1117627485.0
600983,惠而浦,6522395890.0,6522395890.0,家电行业,766439000.0,766439000.0
600984,建设机械,3067187177.0,3067187177.0,工程机械,1257043925.0,1257043925.0
600985,淮北矿业,45273678898.28999,45273678898.28999,煤炭行业,2693258709.0,2693258709.0
600986,浙文互联,6365960985.360001,5659981606.52,文化传媒,1487374062.0,1322425609.0
600987,航民股份,7492338464.67,7492338464.67,纺织服装,1050818859.0,1050818859.0
600988,赤峰黄金,27304785712.98,27304785712.98,贵金属,1663911378.0,1663911378.0
600989,宝丰能源,124227118400.00002,124227118400.00002,化学原料,7333360000.0,7333360000.0
600990,四创电子,4846719655.5199995,4723862941.759999,通信设备,276009092.0,269012696.0
600992,贵绳股份,4205744400.0,4205744400.0,通用设备,245090000.0,245090000.0
600993,马应龙,11754839607.57,11734472326.32,中药,431053891.0,430307016.0
600995,南网储能,31544577295.35,10946833216.41,电力行业,3196005805.0,1109101643.0
600996,贵广网络,9431302598.7,9431302598.7,文化传媒,1210693530.0,1210693530.0
600997,开滦股份,11051086962.96,11051086962.96,煤炭行业,1587799851.0,1587799851.0
600998,九州通,25313200574.679996,25313200574.679996,医药商业,5042470234.0,5042470234.0
600999,招商证券,123751576449.38,105615135020.56,证券,8696526806.0,7422005272.0
601000,唐山港,26725938049.14,26725938049.14,航运港口,5925928614.0,5925928614.0
601001,晋控煤业,29038695000.000004,29038695000.000004,煤炭行业,1673700000.0,1673700000.0
601002,晋亿实业,2841517562.4,2834688938.4,通用设备,956739920.0,954440720.0
601003,柳钢股份,6586378524.0,6586378524.0,钢铁行业,2562793200.0,2562793200.0
601005,重庆钢铁,9275346357.68,8715694069.68,钢铁行业,8918602267.0,8380475067.0
601006,大秦铁路,124017483802.15999,124017483802.15999,物流行业,17566215836.0,17566215836.0
601007,金陵饭店,2499900000.0,2499900000.0,旅游酒店,390000000.0,390000000.0
601008,连云港,4329826640.940001,4329826640.940001,航运港口,1240638006.0,1240638006.0
601009,南京银行,102299657503.63,91112996792.45001,银行,10343746967.0,9212638705.0
601010,文峰股份,3178560000.0,3178560000.0,商业百货,1848000000.0,1848000000.0
601011,宝泰隆,3199159780.1299996,3199159780.1299996,煤炭行业,1915664539.0,1915664539.0
601012,隆基绿能,111094133806.68001,111094023182.32,光伏设备,7578044598.0,7578037052.0
601015,陕西黑猫,5943668129.490001,5943668129.490001,煤炭行业,2042497639.0,2042497639.0
601016,节能风电,19228406990.760002,17700102255.33,电力行业,6474211108.0,5959630389.0
601018,宁波港,65950376672.61,53587144884.3,航运港口,19454388399.0,15807417370.0
601019,山东出版,24708896000.0,24708896000.0,文化传媒,2086900000.0,2086900000.0
601020,华钰矿业,10331555194.8,10331555194.8,有色金属,819964698.0,819964698.0
601021,春秋航空,55679427004.5,55679427004.5,航空机场,978548805.0,978548805.0
601022,宁波远洋,11699182005.96,2222782005.96,航运港口,1308633334.0,248633334.0
601028,玉龙股份,10007069212.8,10007069212.8,贸易行业,783025760.0,783025760.0
601033,永兴股份,14706000000.0,2377429787.2599998,环保行业,900000000.0,145497539.0
601038,一拖股份,18079452474.75,11773137874.75,专用设备,1123645275.0,731705275.0
601058,赛轮轮胎,46033403626.0,46033403626.0,橡胶制品,3288100259.0,3288100259.0
601059,信达证券,47542380000.0,10138856000.0,证券,3243000000.0,691600000.0
601061,中信金属,34251000000.0,3503065390.53,贸易行业,4900000000.0,501153847.0
601065,江盐集团,5675712777.57,3675541177.57,化学原料,642776079.0,416256079.0
601066,中信建投,155133895940.0,76227240360.0,证券,7756694797.0,3811362018.0
601068,中铝国际,12546442668.08,10852664428.08,工程建设,2959066667.0,2559590667.0
601069,西部黄金,10788157777.39,7995875364.4,贵金属,922853531.0,683992760.0
601077,渝农商行,58488550000.00001,45505780013.350006,银行,11357000000.0,8836073789.0
601083,锦江航运,12488258000.0,1873258000.0,航运港口,1294120000.0,194120000.0
601086,国芳集团,2510820000.0,2510820000.0,商业百货,666000000.0,666000000.0
601088,中国神华,869247748031.25,721482910531.25,煤炭行业,19868519955.0,16491037955.0
601089,福元医药,6772800000.0,2897437887.43,化学制药,480000000.0,205346413.0
601096,宏盛华源,11021638962.56,2755409740.64,电网设备,2675155088.0,668788772.0
601098,中南传媒,22755320000.0,22755320000.0,文化传媒,1796000000.0,1796000000.0
601099,太平洋,21403233401.8,21403233401.8,证券,6816316370.0,6816316370.0
601100,恒立液压,65485697249.28001,65485697249.28001,工程机械,1340820992.0,1340820992.0
601101,昊华能源,13276780877.720001,13276780877.720001,煤炭行业,1439997926.0,1439997926.0
601106,中国一重,15910056390.64,15910056390.64,专用设备,6857782927.0,6857782927.0
601107,四川成渝,15993653800.000002,11311130200.0,铁路公路,3058060000.0,2162740000.0
